text@iau1978m	@iau1978m	252.068	252.82	просто подарили? //
text@iau1978m	@iau1978m	253.3	254.96	ну хоть как... пеечку какую-то они вам... //
text@iau1978m	@iau1978m	258.28	259.055	всё-таки... /
text@iau1978m	@iau1978m	259.29	263.87	там говорят у вас такой аншлаг // зачем мы чокаемся? там же чай //
text@iau1978m	@iau1978m	272.34	272.895	конечно! //
text@iau1978m	@iau1978m	273.5	275.59	мы уже ему купе сделали / вы не волнуйтесь //
text@iau1978m	@iau1978m	275.78	278.17	поэтому можете поворачиваться к нему спиной совершенно спокойно //
text@iau1978m	@iau1978m	278.745	281.21	скажите / но / почему вы? почему вы... вы... /
text@iau1978m	@iau1978m	290.59	293.33	э / Димочка / садись к нам / садись / конечно // ну я вас умоляю... /
text@iau1978m	@iau1978m	294.02	295.0	Митя / взрослый... /
text@iau1978m	@iau1978m	296.97	298.14	Митя / просто... //
text@iau1978m	@iau1978m	301.73	302.075	да //
text@iau1978m	@iau1978m	302.44	304.66	первые два года нашей программы Митя сидел / за / студией //
text@iau1978m	@iau1978m	307.24	314.13	Рената / а может быть снять какой-то вам фильм написать пьесу / где / с участием спортсменов / про спорт // там же стока страсти / стока / э / э //
text@iau1978m	@iau1978m	315.46	315.7	нет //
text@iau1978m	@iau1978m	316.24	317.039	вас это не интересует //
text@iau1978m	@iau1978m	325.762	326.13	ну конечно //
text@iau1978m	@iau1978m	329.371	330.608	а там приходится каждый раз приходить... //
text@iau1978m	@iau1978m	333.098	335.418	а как вы / э / с... Мить / не для этого мы тебя позвали //
text@iau1978m	@iau1978m	335.587	336.758	ска... скажите пожалуйста / Рената /
text@iau1978m	@iau1978m	338.648	338.798	но //
text@iau1978m	@iau1978m	339.877	343.525	вот если вы / э / режиссёр спектакля / и вы же выходите на сцену /
text@iau1978m	@iau1978m	343.881	346.63	когда вы режиссёр фильма / вы можете подойти к / э / монитору /
text@iau1978m	@iau1978m	347.043	347.656	посмотреть /
text@iau1978m	@iau1978m	348.079	348.964	прокрутить дубль /
text@iau1978m	@iau1978m	349.229	349.359	и з... //
text@iau1978m	@iau1978m	350.798	352.754	например! // или / э / что-то испраить //
text@iau1978m	@iau1978m	352.949	353.549	а здесь... //
text@iau1978m	@iau1978m	353.915	357.221	ну // вам не важен / э / взгляд со стороны какой-то? ну... //
text@iau1978m	@iau1978m	357.723	358.865	когда вы на сцене находитесь //
text@iau1978m	@iau1978m	359.202	360.375	как вы это решаете? //
text@iau1978m	@iau1978m	368.447	368.826	м-хм //
text@iau1978m	@iau1978m	374.273	374.7	м-хм //
text@iau1978m	@iau1978m	378.825	379.691	а мне кажется вот вы... //
text@iau1978m	@iau1978m	381.177	381.75	Земфира? //
text@iau1978m	@iau1978m	383.434	386.294	то есть она может сказать вам / Рената / плохо?
text@iau1978m	@iau1978m	395.747	398.4	какой интересный... / какое интересное произошло столкновение //
text@iau1978m	@iau1978m	402.359	404.09	 и кто выиграл в этом споре? //
text@iau1978m	@iau1978m	405.581	408.814	вы пошли на поводу у театра / или прислушались к мнению Земфиры? //
text@iau1978m	@iau1978m	415.252	415.584	м-да //
text@iau1978m	@iau1978m	416.098	416.865	ну / э / в... / вы... //
words@rml1967f	@rml1967f	5.845	6.101	ну
words@rml1967f	@rml1967f	6.101	6.357	да
words@rml1967f	@rml1967f	6.357	6.613	я
words@rml1967f	@rml1967f	6.613	6.869	всё-таки
words@rml1967f	@rml1967f	6.869	7.125	сегодня
words@rml1967f	@rml1967f	7.125	7.381	режиссёр
words@rml1967f	@rml1967f	7.381	7.637	и
words@rml1967f	@rml1967f	7.637	7.893	автор
words@rml1967f	@rml1967f	7.893	8.149	пьесы
words@rml1967f	@rml1967f	8.149	8.411	/
words@rml1967f	@rml1967f	10.7	10.906	а
words@rml1967f	@rml1967f	10.906	11.112	не
words@rml1967f	@rml1967f	11.112	11.318	какая-то
words@rml1967f	@rml1967f	11.318	11.524	профурсетка
words@rml1967f	@rml1967f	11.524	11.73	/
words@rml1967f	@rml1967f	11.73	11.94	/
words@rml1967f	@rml1967f	17.1	17.27	давайте
words@rml1967f	@rml1967f	17.27	17.44	/
words@rml1967f	@rml1967f	17.44	17.61	/
words@rml1967f	@rml1967f	24.77	24.896	это
words@rml1967f	@rml1967f	24.896	25.022	кс...
words@rml1967f	@rml1967f	25.022	25.15	/
words@rml1967f	@rml1967f	25.295	25.57	это
words@rml1967f	@rml1967f	25.57	25.845	кстати
words@rml1967f	@rml1967f	25.845	26.12	э
words@rml1967f	@rml1967f	26.12	26.395	позднее
words@rml1967f	@rml1967f	26.395	26.67	зажигание
words@rml1967f	@rml1967f	26.67	26.945	и
words@rml1967f	@rml1967f	26.945	27.22	п...
words@rml1967f	@rml1967f	27.22	27.495	поздняя
words@rml1967f	@rml1967f	27.495	27.77	планета
words@rml1967f	@rml1967f	27.77	28.045	/
words@rml1967f	@rml1967f	28.045	28.32	/
words@rml1967f	@rml1967f	28.32	28.595	я
words@rml1967f	@rml1967f	28.595	28.87	вот
words@rml1967f	@rml1967f	28.87	29.145	просто
words@rml1967f	@rml1967f	29.145	29.42	смотрю
words@rml1967f	@rml1967f	29.42	29.695	на
words@rml1967f	@rml1967f	29.695	29.97	некоторых
words@rml1967f	@rml1967f	29.97	30.245	людей...
words@rml1967f	@rml1967f	30.245	30.52	/
words@rml1967f	@rml1967f	31.167	31.492	можно
words@rml1967f	@rml1967f	31.492	31.817	вот
words@rml1967f	@rml1967f	31.817	32.142	/
words@rml1967f	@rml1967f	32.142	32.467	валандаться
words@rml1967f	@rml1967f	32.467	32.792	валандаться
words@rml1967f	@rml1967f	32.792	33.117	всю
words@rml1967f	@rml1967f	33.117	33.442	жизнь
words@rml1967f	@rml1967f	33.442	33.767	по
words@rml1967f	@rml1967f	33.767	34.092	/
words@rml1967f	@rml1967f	34.092	34.417	пааа...
words@rml1967f	@rml1967f	34.417	34.742	/
words@rml1967f	@rml1967f	34.742	35.067	всяким
words@rml1967f	@rml1967f	35.067	35.392	передачам
words@rml1967f	@rml1967f	35.392	35.717	/
words@rml1967f	@rml1967f	35.717	36.042	а
words@rml1967f	@rml1967f	36.042	36.367	потом
words@rml1967f	@rml1967f	36.367	36.692	вдруг...
words@rml1967f	@rml1967f	36.692	37.017	/
words@rml1967f	@rml1967f	37.017	37.35	/
words@rml1967f	@rml1967f	39.447	39.594	выстрелить
words@rml1967f	@rml1967f	39.594	39.741	!
words@rml1967f	@rml1967f	39.741	39.888	/
words@rml1967f	@rml1967f	39.888	40.037	/
words@rml1967f	@rml1967f	40.72	40.81	да
words@rml1967f	@rml1967f	40.81	40.9	/
words@rml1967f	@rml1967f	40.9	40.992	/
words@rml1967f	@rml1967f	43.665	43.862	я
words@rml1967f	@rml1967f	43.862	44.059	не
words@rml1967f	@rml1967f	44.059	44.256	сразу
words@rml1967f	@rml1967f	44.256	44.453	/
words@rml1967f	@rml1967f	44.453	44.65	вот
words@rml1967f	@rml1967f	44.65	44.847	видите
words@rml1967f	@rml1967f	44.847	45.044	/
words@rml1967f	@rml1967f	45.044	45.245	/
words@rml1967f	@rml1967f	45.967	46.134	шли
words@rml1967f	@rml1967f	46.134	46.301	годы
words@rml1967f	@rml1967f	46.301	46.468	/
words@rml1967f	@rml1967f	46.468	46.636	/
words@rml1967f	@rml1967f	49.21	49.449	не
words@rml1967f	@rml1967f	49.449	49.688	н...
words@rml1967f	@rml1967f	49.688	49.927	/
words@rml1967f	@rml1967f	49.927	50.166	/
words@rml1967f	@rml1967f	50.166	50.405	не
words@rml1967f	@rml1967f	50.405	50.644	надо
words@rml1967f	@rml1967f	50.644	50.885	переживать
words@rml1967f	@rml1967f	59.4	59.557	у
words@rml1967f	@rml1967f	59.557	59.714	меня...
words@rml1967f	@rml1967f	59.714	59.871	/
words@rml1967f	@rml1967f	59.871	60.03	/
words@rml1967f	@rml1967f	60.59	60.69	ну
words@rml1967f	@rml1967f	60.69	60.79	ах
words@rml1967f	@rml1967f	60.79	60.89	чт...
words@rml1967f	@rml1967f	60.89	60.99	/
words@rml1967f	@rml1967f	60.99	61.09	/
words@rml1967f	@rml1967f	67.12	67.456	ну
words@rml1967f	@rml1967f	67.456	67.792	просто
words@rml1967f	@rml1967f	67.792	68.128	я
words@rml1967f	@rml1967f	68.128	68.464	не...
words@rml1967f	@rml1967f	68.464	68.8	/
words@rml1967f	@rml1967f	68.8	69.136	ненадлежащим
words@rml1967f	@rml1967f	69.136	69.472	образом
words@rml1967f	@rml1967f	69.472	69.808	относилась
words@rml1967f	@rml1967f	69.808	70.144	эээ
words@rml1967f	@rml1967f	70.144	70.48	/
words@rml1967f	@rml1967f	71.46	71.674	к
words@rml1967f	@rml1967f	71.674	71.888	своей
words@rml1967f	@rml1967f	71.888	72.102	этой
words@rml1967f	@rml1967f	72.102	72.316	самой
words@rml1967f	@rml1967f	72.316	72.53	планиде
words@rml1967f	@rml1967f	72.53	72.744	/
words@rml1967f	@rml1967f	72.744	72.96	/
words@rml1967f	@rml1967f	73.28	73.436	но
words@rml1967f	@rml1967f	73.436	73.592	/
words@rml1967f	@rml1967f	73.592	73.748	эээ
words@rml1967f	@rml1967f	73.748	73.904	/
words@rml1967f	@rml1967f	73.904	74.06	ммм
words@rml1967f	@rml1967f	74.06	74.22	/
words@rml1967f	@rml1967f	76.14	76.351	господи
words@rml1967f	@rml1967f	76.351	76.562	кошмар
words@rml1967f	@rml1967f	76.562	76.773	/
words@rml1967f	@rml1967f	76.773	76.984	а
words@rml1967f	@rml1967f	76.984	77.195	что
words@rml1967f	@rml1967f	77.195	77.406	мне
words@rml1967f	@rml1967f	77.406	77.617	туда
words@rml1967f	@rml1967f	77.617	77.828	подлили
words@rml1967f	@rml1967f	77.828	78.039	?
words@rml1967f	@rml1967f	78.039	78.25	/
words@rml1967f	@rml1967f	78.25	78.462	/
words@rml1967f	@rml1967f	79.537	79.747	ужас
words@rml1967f	@rml1967f	79.747	79.957	какой-то
